e461037c-589a-e361-2ce4-ba392b89663b,Vue.js Reactive Comfort Socks,34.01,Green,L,False,2023-10-27T18:42:34,2025-08-23T09:51:13,Polyester Blend,"Ut vitae totam numquam quidem et porro et.",QualityThreads
f4e0b70b-235e-c229-72e4-2f606f2c32fd,Vue.js Reactive Comfort Socks,23.86,Gray,S,False,2025-02-25T23:23:08,2025-07-18T22:20:30,Polyester Blend,"Sint non perferendis ex rerum voluptas est fuga consequuntur sit non sunt et.",FormatFeet
c0328bc3-d293-ecea-060a-cb2b2be104ad,Vue.js Reactive Comfort Socks,27.87,Purple Blue,XL,False,2024-08-20T04:11:39,2025-08-27T17:04:22,Cotton Blend,"Porro dolores rerum nostrum est odit facere esse aut velit ea nesciunt rerum quo aut ipsa voluptate id sint.",FullStackFeet
7d041bbd-ec32-1e30-918a-5d54538d76db,Angular TypeScript Pro Socks,34.19,Dark Green,XSS,True,2025-02-16T00:14:25,2025-08-15T11:26:36,Cotton,"Aspernatur praesentium quis sequi deserunt hic ut sint exercitationem expedita magnam incidunt est atque nisi tenetur.",CodeComfort
c118f25a-cebc-1a97-1095-0a915083a852,Angular TypeScript Pro Socks,16.47,Teal,XS,True,2025-04-02T22:08:08,2025-08-22T02:13:38,Cotton,"Quas voluptatibus quis id modi eos numquam reprehenderit vel et quo.",FullStackFeet
6f535e04-a307-0c46-1fba-f9a0afa3ca5a,Angular TypeScript Pro Socks,21.13,Lavender,S,True,2025-05-16T07:02:26,2025-08-04T03:38:09,Polyester Blend,"Quisquam hic quibusdam illo ad dolores nisi et sequi aut.",LightThreads
61cc4822-da8f-e0f9-7d7f-bf0c660de033,Angular TypeScript Pro Socks,18.66,Magenta,M,True,2023-10-30T12:47:19,2025-08-23T16:49:21,Polyester Blend,"Alias dolor saepe aut et non fuga nulla expedita illo aliquam.",GridGear
5e1ceb40-b833-997c-c292-9b300ecbb35f,Angular TypeScript Pro Socks,32.30,Lavender,L,True,2024-03-07T22:44:13,2025-09-09T09:32:56,Compression Material,"Cupiditate non et a harum dolorem alias corporis consequatur ea repellendus.",FullStackFeet
7018b8fe-5d4c-37eb-7a7d-c74e335fd043,Angular TypeScript Pro Socks,18.24,Blue,XL,True,2024-09-14T00:03:36,2025-08-15T05:47:31,Merino Wool,"Ea quo ipsam voluptatum et non perferendis accusantium maxime qui qui.",TechThreads
80c002c8-300d-fec9-12e6-6e688e215107,Angular TypeScript Pro Socks,26.69,White,XLL,True,2024-10-01T22:15:46,2025-08-26T16:58:44,Bamboo Fiber,"Sed explicabo sequi error rerum et exercitationem harum minus accusamus commodi sed quia similique ut voluptatem vero omnis.",FormatFeet
8f60f997-ccd9-897f-6106-6497385fc167,JavaScript ES6 Classic Socks,17.69,Magenta,XSS,True,2024-06-03T23:06:43,2025-07-23T10:46:05,Wool Blend,"Nesciunt dolores libero ad ut in harum pariatur ea reiciendis voluptas commodi enim beatae quia doloribus placeat rem.",FullStackFeet
864c49c7-862b-7a0e-7bc9-a952021b9207,JavaScript ES6 Classic Socks,19.71,White,XS,False,2024-08-13T04:49:57,2025-07-10T12:18:23,Merino Wool,"Voluptate aut hic provident deleniti optio ipsa praesentium nostrum.",TypeSafe
b161270b-a3bd-89ab-395c-414bb2bc4e5e,JavaScript ES6 Classic Socks,24.73,Navy Blue,S,False,2024-03-25T02:30:20,2025-09-05T04:18:50,Cotton Blend,"Qui quo voluptatem aut autem sapiente laudantium consectetur odio ipsam aliquam sed quos itaque rerum aut consequuntur consequatur.",LightThreads
9b4e3d70-c0b0-e815-0dfd-b309a10ce5f3,JavaScript ES6 Classic Socks,22.36,Dark Green,M,True,2024-03-17T05:36:28,2025-07-12T02:09:35,Cotton Blend,"Perspiciatis nam non magnam amet delectus nisi ad aut voluptatem at cupiditate doloremque.",ContainerWear
ec2c690c-b1b1-0349-e1c4-38d8c4cd4a5a,JavaScript ES6 Classic Socks,27.41,Purple,L,True,2024-01-17T12:43:08,2025-09-12T05:40:25,Bamboo Fiber,"Rerum rem et rem sit ex accusantium similique dignissimos magnam ea est dolores enim quisquam quasi sed.",ContainerWear
c3c922e4-7a96-94f3-5c73-b1b28267218e,JavaScript ES6 Classic Socks,22.04,Gray,XL,True,2025-04-21T12:35:11,2025-08-13T01:43:50,Polyester,"Et nesciunt sint voluptas quia nobis optio fugiat iusto vel provident amet voluptate error.",StateWear
b096dd52-fe5c-cc12-737f-a6d9e35737fc,JavaScript ES6 Classic Socks,16.58,Teal,XLL,True,2025-03-31T23:29:15,2025-08-05T17:29:53,Cotton Blend,"Vitae ut excepturi architecto quaerat fuga iste maxime rerum et ex adipisci et accusamus modi enim facere officia ea fugiat.",FormatFeet
d50892ad-ab20-2e0f-ec83-97163c6ced61,CSS Grid Layout Socks,31.03,Green,XL,True,2024-12-16T03:26:54,2025-07-11T10:45:43,Wool Blend,"Sit perspiciatis consequuntur eveniet adipisci omnis in recusandae rerum rerum ipsum est qui qui quos aut repellendus eos.",TechThreads
6295c9bd-f6ad-e645-25ab-343e9b2d7ac6,CSS Grid Layout Socks,19.99,Blue,XS,True,2024-04-01T19:14:15,2025-06-24T11:11:38,Bamboo Fiber,"Ex molestiae delectus ipsam necessitatibus qui qui quo commodi recusandae temporibus explicabo beatae et tempore voluptatem.",StateWear
72a8263d-5c64-0c01-1aa9-979c9fe5e782,CSS Grid Layout Socks,22.50,Teal,L,True,2025-05-06T09:06:19,2025-08-15T08:52:18,Polyester,"Sed ex fugiat id qui optio voluptates minus est error fuga.",ProgressiveWear
fac186b6-6bed-634c-5e91-a7930aafb206,CSS Grid Layout Socks,26.83,Lavender,S,True,2025-05-29T07:46:16,2025-08-01T20:59:14,Compression Material,"Repellat ducimus illo dicta est suscipit aspernatur ducimus dolorem sunt est iste rerum impedit vel beatae id maxime dolores.",CodeComfort
a8db0e64-016c-147f-3e93-ea2101ef3a66,CSS Grid Layout Socks,27.70,Blue Gray,XLL,True,2025-01-05T15:31:25,2025-07-21T09:29:45,Compression Material,"Est eveniet excepturi non nihil corrupti expedita et eaque tenetur quam libero reprehenderit consequatur suscipit.",ContainerWear
63d97c17-8978-e803-4ae8-5d9bee2c42c0,CSS Grid Layout Socks,22.14,Green,XSS,True,2024-04-17T01:01:22,2025-06-29T09:12:41,Wool Blend,"Eum dolor et id quia iure esse eum quaerat placeat qui necessitatibus eos animi.",TypeSafe
e9dcfea5-44aa-c22d-65b1-296b0e22b69c,CSS Grid Layout Socks,16.30,Yellow,M,False,2024-10-11T06:31:55,2025-06-27T05:59:47,Cotton,"Corrupti consectetur non amet non dolores vel eum corrupti voluptas non id et incidunt harum a dicta facilis.",StateWear
e6e4ab0f-465b-d1fa-8dbd-512803098e7a,HTML5 Semantic Socks,32.11,Red Orange,XSS,False,2024-11-29T09:44:17,2025-06-21T17:30:38,Merino Wool,"Deserunt laudantium vitae sed consequatur deleniti perferendis ut aut reprehenderit aut est reiciendis qui voluptas.",ContainerWear
1b4ed61f-746d-e77b-0a34-e12caf801fc1,HTML5 Semantic Socks,15.11,Black,XS,True,2024-08-06T00:05:46,2025-09-13T08:54:41,Cotton Blend,"Facilis velit officia perspiciatis impedit eius repellendus natus doloribus sapiente impedit eius asperiores reprehenderit praesentium quasi occaecati sint accusamus voluptatem.",QualityThreads
4e24ea2a-553b-b38a-0925-4b92e97f1d66,HTML5 Semantic Socks,31.24,Teal,S,True,2023-09-24T00:13:31,2025-08-28T18:29:54,Compression Material,"Consequatur ea tempora temporibus aliquam et libero exercitationem voluptates qui consequatur consequatur sunt tenetur natus reprehenderit ipsa amet sapiente.",FullStackFeet
52a08269-ba18-016a-f8b7-40d80233e250,HTML5 Semantic Socks,28.04,Pink,M,True,2023-12-19T14:14:56,2025-09-18T02:39:56,Bamboo Fiber,"Aut dolor aliquam ipsum eum vel consequatur pariatur ad praesentium deserunt labore sint voluptatem voluptatem magni non modi.",LightThreads
d4977466-beac-9400-d099-b350e602399d,HTML5 Semantic Socks,17.44,Purple,L,True,2024-03-03T20:04:05,2025-06-25T04:17:27,Wool Blend,"Ab quod magnam nihil accusantium repellat reiciendis ullam aut quasi laboriosam et esse.",QualityThreads
d7ccc6ad-298c-9f4b-833e-88edf9028630,HTML5 Semantic Socks,31.25,Gray,XL,True,2024-04-29T21:59:12,2025-07-01T21:29:17,Merino Wool,"Dolorum possimus aut illo sed fugit nulla itaque voluptatem natus minima eius nam.",UtilityThreads
daf8914e-c5d4-20c5-8f5f-7e71820a4b35,HTML5 Semantic Socks,19.09,Navy Blue,XLL,True,2024-03-20T00:03:36,2025-09-05T16:43:35,Cotton Blend,"Fuga sequi iure quod mollitia nobis dolores ratione officiis quod facere beatae nostrum.",CodeComfort
218600b6-df65-a22b-b433-f4193cfc3f7a,Node.js Backend Fusion Socks,18.67,Red Orange,XSS,True,2023-11-26T17:39:27,2025-07-16T02:49:06,Compression Material,"Repellendus corrupti asperiores officiis aliquid animi ut neque odit iusto consequuntur velit consequuntur atque culpa rerum voluptas eaque iure et.",TypeSafe
f9d6f2d1-e43a-3e17-caa1-73783223850e,Node.js Backend Fusion Socks,30.84,Gray,XS,True,2024-04-01T22:07:19,2025-07-18T16:34:38,Bamboo Fiber,"Vel eaque architecto ex odio perspiciatis magni tenetur.",DevWear
e249d385-9755-9dbf-0237-338dfce10696,Node.js Backend Fusion Socks,16.95,Purple,S,True,2024-09-18T00:05:17,2025-07-19T02:16:18,Polyester Blend,"Dolorem exercitationem iure mollitia velit nam porro ut sapiente consequatur asperiores rerum consequatur deleniti ratione autem voluptatem in nihil magni.",FormatFeet
7806b33e-5a05-e873-fb6e-1b659dc5255f,Node.js Backend Fusion Socks,26.32,Lavender,M,False,2024-11-12T22:32:40,2025-07-02T18:01:05,Cotton Blend,"Id sit saepe nostrum sit quia aut qui dicta magni.",DataFeet
27f72d09-351f-4888-eeb8-0500fec4bc50,Node.js Backend Fusion Socks,34.29,Purple,L,False,2024-06-28T09:29:48,2025-07-15T02:58:56,Cotton Blend,"Deleniti quia culpa ab quibusdam corporis porro quasi vel voluptatibus dolor laudantium doloremque a.",FullStackFeet
bf8e9666-a88d-5adb-2a22-3bfbdc21c8e3,Node.js Backend Fusion Socks,30.88,Navy Blue,XL,True,2023-10-21T19:51:25,2025-08-01T08:30:02,Polyester Blend,"Animi omnis quo eveniet est nulla vel dolor excepturi esse consectetur illo minima vel dolor consequuntur aut.",UtilityThreads
96a4fa9a-dd26-2525-5017-985b8ecb774a,Node.js Backend Fusion Socks,33.72,White,XLL,True,2025-04-11T19:37:55,2025-07-13T18:44:42,Cotton Blend,"Velit minima ut veniam et culpa nesciunt numquam aut ut adipisci odio quaerat fugit est fugiat qui.",UtilityThreads
69cc6d12-ebc4-aa73-ebd0-9b4ccc59235d,Bootstrap Responsive Socks,33.76,Dark Green,L,True,2023-11-09T08:00:45,2025-08-24T09:37:24,Wool Blend,"A dolorem qui mollitia ab cum fugit id qui et tempore earum nam exercitationem inventore optio.",FormatFeet
053e7bcd-febb-13f9-4bb8-e00154c74696,Bootstrap Responsive Socks,18.55,Navy Blue,XL,True,2024-01-17T18:50:43,2025-09-04T04:41:25,Merino Wool,"Nemo qui eaque enim veritatis aut rerum autem non error doloremque consequatur dolorum accusantium mollitia quos ab eaque.",TechThreads
0afff4fb-e3f9-7236-957d-67db7c89f401,Bootstrap Responsive Socks,32.61,Blue,XSS,True,2024-05-26T21:44:00,2025-09-05T15:34:09,Compression Material,"Qui temporibus voluptates dolores ut officia sint dolorum.",CodeComfort
24d1f14d-f0ee-cd0e-87e3-ab2a1ad6c260,Bootstrap Responsive Socks,20.50,Gray,XS,True,2024-10-27T14:05:39,2025-08-31T01:11:17,Cotton Blend,"Officia similique similique vel commodi esse sed ut aut voluptas ea omnis ratione ipsa fugit dolorum.",GridGear
8a7906a1-fcd3-1995-145d-bb3414dd2f3f,Bootstrap Responsive Socks,15.90,Steel Blue,XLL,True,2023-11-07T05:38:05,2025-08-12T12:16:50,Cotton Blend,"Ab facere impedit doloribus illum ea explicabo ut delectus aut vel in voluptatem iure vitae corporis dignissimos sed incidunt quos.",FormatFeet
768f1637-b93b-badf-f7af-58b4de13de62,Bootstrap Responsive Socks,18.34,Lavender,M,True,2023-12-03T09:10:35,2025-07-11T15:11:53,Wool Blend,"Molestiae ut vitae in quis aut inventore aut quos ab explicabo eos exercitationem commodi ut et voluptas temporibus eum.",VersionFeet
cf9df3f6-0a83-5130-67f8-0e61f9e0def2,Bootstrap Responsive Socks,26.21,Red,S,True,2024-01-03T07:36:21,2025-07-18T17:28:32,Polyester,"Voluptates maxime veniam dolore occaecati mollitia officiis ut quia id.",FullStackFeet
76f4afed-9a64-b2de-97b1-cd073d2f6acd,Webpack Bundle Compression Socks,32.03,Teal,XSS,True,2023-10-02T01:51:54,2025-09-04T10:58:10,Polyester,"Quis impedit consectetur delectus deleniti magni tenetur dignissimos nesciunt vitae animi qui minima in dolorem.",StateWear
ee88c008-e245-327b-6ea6-0b9498f7d913,Webpack Bundle Compression Socks,25.97,Blue Gray,XS,True,2024-05-29T02:58:04,2025-09-12T07:34:09,Polyester,"Autem facilis exercitationem sunt vel aut sed possimus sunt nulla nesciunt esse laborum cum dicta provident modi ex.",GridGear
c0999ccb-8c19-e817-1178-f30f72d6b9e0,Webpack Bundle Compression Socks,25.44,Red,S,True,2024-06-09T01:41:18,2025-08-30T02:32:30,Polyester,"Libero doloribus accusamus vitae reiciendis ut a necessitatibus vel.",UtilityThreads
9fc4558b-3b55-6a79-354b-40eb6dfe043a,Webpack Bundle Compression Socks,18.20,Yellow,M,True,2024-01-28T01:13:46,2025-09-07T08:26:01,Merino Wool,"Assumenda voluptatem temporibus eos consequatur ullam quo nostrum.",TechThreads
fac4322a-b01d-2215-bb89-d1f295f3ef27,Webpack Bundle Compression Socks,27.31,Green,L,True,2024-03-23T01:57:15,2025-07-29T14:40:07,Polyester Blend,"Impedit voluptatem distinctio quam non qui voluptas sit deserunt molestias ipsa.",QualityThreads
fd19280a-6ec3-dca5-ea00-995d6f3226d4,Webpack Bundle Compression Socks,30.27,Orange,XL,True,2025-05-17T02:35:10,2025-06-25T07:49:37,Cotton Blend,"Quaerat doloribus consequuntur quos in accusamus ratione atque quibusdam ullam est tempora rem.",CodeComfort
a30e8c87-582c-7a36-77b3-83723bbec9f9,Webpack Bundle Compression Socks,25.30,Teal,XLL,True,2024-04-23T21:14:00,2025-07-06T21:53:12,Polyester Blend,"Autem eius hic magnam minus eveniet iusto et adipisci nemo eius.",DevWear
9e3c74c4-681b-111a-b8b6-e10d0c413c6d,Redux State Management Socks,15.08,Red,XSS,True,2024-01-06T01:21:26,2025-09-13T14:34:03,Polyester Blend,"Assumenda impedit sint libero placeat ut provident voluptas rerum.",UtilityThreads
264ab481-4966-7152-ee89-bea71f410aa7,Redux State Management Socks,15.16,Lavender,XS,True,2024-05-07T05:01:51,2025-06-22T02:12:22,Wool Blend,"Repellendus facilis quos corrupti temporibus voluptas cumque exercitationem modi quam dolor.",ResponsiveFit
7558f25a-b37d-6dbb-aed4-5dd5048bd65f,Redux State Management Socks,30.12,Purple Blue,S,False,2023-11-01T05:35:51,2025-07-20T04:48:54,Compression Material,"At commodi et debitis necessitatibus facere ut aut placeat ea animi doloremque qui ipsa dicta laboriosam.",DevWear
34bf3879-9b3a-3203-a6ca-b379b93374ec,Redux State Management Socks,23.75,Red,M,True,2024-03-09T22:43:16,2025-06-30T07:26:50,Polyester,"Quisquam neque modi enim nostrum placeat ut id recusandae.",DataFeet
4e322c16-0119-acf5-2dcf-6636274b46d4,Redux State Management Socks,18.31,Green,L,True,2023-12-28T03:01:33,2025-08-21T02:47:05,Polyester Blend,"Nihil sit earum nemo facilis sit ea est animi qui ut velit rem facere explicabo.",DevWear
b5725575-058e-3ff8-7614-037d40dca533,Redux State Management Socks,19.36,Green,XL,False,2025-03-05T21:09:31,2025-08-31T12:41:11,Cotton Blend,"Enim qui aperiam est velit ex quia blanditiis est dolores molestiae.",GridGear
12189054-95ae-8572-653a-c8f8436db49b,Redux State Management Socks,17.22,Blue,XLL,True,2023-09-26T08:44:07,2025-07-03T21:18:03,Cotton,"Sequi corporis asperiores sint et quia ratione temporibus aliquam eveniet culpa iste vel possimus eius nostrum.",FormatFeet
32261d53-d6b7-786a-8579-45a5f44b57d9,Tailwind Utility Socks,21.26,Orange,S,True,2025-02-01T20:59:16,2025-07-05T15:26:02,Polyester,"Debitis et at expedita earum officiis aut iste et laborum ut voluptatem magni eos animi ipsum.",UtilityThreads
90a5e716-a1c6-9d6c-5c43-02927f251a6a,Tailwind Utility Socks,21.26,Green,L,False,2024-01-24T18:43:57,2025-08-06T12:00:08,Wool Blend,"Tenetur eos ipsa aut sunt sint maiores doloribus ab rerum autem ipsa fugiat et esse.",FullStackFeet
3b1d3eb8-d6c5-d2e1-5781-0858ad5f89d8,Tailwind Utility Socks,16.46,Blue Gray,XS,True,2024-07-22T09:06:03,2025-09-06T11:46:05,Wool Blend,"Voluptatem numquam aliquam omnis dolore repellendus eum dolorum beatae ut ratione possimus accusantium nihil voluptatum eos et ipsa dolor.",QualityThreads
f935b624-6dbf-c758-4d76-203978c76c63,Tailwind Utility Socks,23.69,Gray,XSS,True,2025-01-08T11:02:18,2025-06-29T01:24:39,Cotton Blend,"Non ut placeat corrupti ut sequi esse corporis necessitatibus magnam magni voluptas voluptas et corporis rem et ut error ipsum.",UtilityThreads
9f415d6e-8f0c-9915-3abd-5dbbd006f17a,Tailwind Utility Socks,23.58,Steel Blue,XLL,True,2025-02-15T17:34:51,2025-07-10T13:56:37,Bamboo Fiber,"Eos et qui eveniet ipsam aspernatur veniam numquam tempore et autem quaerat et similique beatae.",ResponsiveFit
75ff2aa0-db21-ac09-e1e9-199329a0469d,Tailwind Utility Socks,34.45,Magenta,M,True,2024-11-28T06:58:00,2025-07-23T02:32:06,Bamboo Fiber,"Eum dolorum soluta eaque eligendi et nam voluptates aut veritatis voluptatem et voluptatem.",QualityThreads
f77590a9-7e2a-16cd-cad9-a4cd91f43d16,Tailwind Utility Socks,22.38,Dark Green,XL,False,2024-08-09T11:34:52,2025-07-23T02:06:11,Cotton Blend,"Cupiditate blanditiis iusto voluptas et officia vero repudiandae omnis aut aliquid.",UtilityThreads
02e2568a-4f3d-93c4-5f1d-0d814f82832a,GraphQL Query Socks,23.23,Gray,XSS,False,2024-12-10T23:09:35,2025-09-17T14:04:29,Cotton Blend,"Totam unde molestias quia ea est molestiae sint sunt modi distinctio odit excepturi dolores id expedita.",StateWear
9e201639-7a30-9b36-8ba4-12de8b5a1246,GraphQL Query Socks,32.38,Teal,XS,False,2025-05-14T04:02:21,2025-07-27T15:36:19,Merino Wool,"Reprehenderit dignissimos qui error exercitationem ducimus explicabo et sit inventore perspiciatis sunt et necessitatibus repellendus ad non.",LightThreads
b0e0d67d-d32d-7293-605f-182847362f2b,GraphQL Query Socks,28.33,Dark Green,S,True,2024-06-06T09:13:02,2025-08-18T14:01:21,Cotton Blend,"Non amet nisi maxime quae similique quam repellendus corporis mollitia rerum est velit est esse distinctio.",StateWear
875d2680-537f-fa4b-e5d8-8283860db913,GraphQL Query Socks,34.56,Navy Blue,M,True,2025-02-12T03:52:28,2025-09-08T04:19:32,Cotton,"Impedit ea qui provident explicabo praesentium sit laboriosam commodi.",GridGear
5571e437-0aa7-46cb-225a-48de57c2df77,GraphQL Query Socks,18.05,Magenta,L,True,2024-12-04T17:13:52,2025-07-14T00:28:32,Cotton Blend,"Occaecati facilis voluptatem in aut aut sint numquam cupiditate aliquid est tempora rerum rerum qui expedita reiciendis blanditiis.",StateWear
78230ff9-ce90-30bb-b2eb-218d82b5778f,GraphQL Query Socks,18.95,Green,XL,True,2025-06-14T02:36:49,2025-09-07T19:40:39,Polyester,"Vitae incidunt quia debitis nihil quis temporibus reprehenderit ratione aut vitae quam facere et voluptatum totam aut.",VersionFeet
90d24a2a-50e0-c9e9-092c-76d07866a411,GraphQL Query Socks,33.09,Yellow,XLL,True,2025-06-17T08:49:12,2025-07-07T02:50:59,Compression Material,"Dolor animi aliquam nostrum aut rerum tempora doloremque.",CodeComfort
f3d745bc-3380-38f6-c817-1e1ff3a2c904,Svelte Lightweight Socks,33.78,Purple Blue,L,True,2025-02-07T10:10:37,2025-09-05T05:34:01,Polyester Blend,"Accusantium quis est doloribus cumque eius et ut dolorem iusto unde hic nulla doloribus nulla quia molestias ad eos.",TypeSafe
0273c25c-a676-5c7f-8963-b3d1b66788a1,Svelte Lightweight Socks,26.07,White,XSS,False,2025-03-02T07:47:11,2025-08-25T21:46:21,Cotton Blend,"Vitae asperiores sunt quia voluptatem accusantium accusantium quia sed.",CodeComfort
261d9207-470f-5b81-e114-cfae0908d978,Svelte Lightweight Socks,28.04,Red,XL,True,2024-03-11T09:50:51,2025-08-03T13:59:33,Wool Blend,"Eos quia laboriosam dolorum quaerat adipisci occaecati ab ex sed assumenda vel ut qui odio.",VersionFeet
207e8bde-dd8e-e288-5867-a33644bb036a,Svelte Lightweight Socks,33.01,Dark Green,S,True,2024-08-16T12:43:24,2025-08-16T07:29:50,Cotton,"Quia tempora non aliquam in inventore iure quia aut dolor natus similique alias doloribus accusantium voluptatem.",VersionFeet
a0faad3a-52d6-3bf4-05c3-0d5f5f7e3eb2,Svelte Lightweight Socks,28.03,Teal,M,True,2024-03-24T14:44:51,2025-08-05T04:08:26,Polyester,"Itaque occaecati earum dolore distinctio est sed omnis sunt ut enim reiciendis aut fugit corrupti ut et qui.",StateWear
266b1cc5-74df-1ce3-83f9-020a653f7385,Svelte Lightweight Socks,31.38,Red,XS,False,2023-10-21T19:04:26,2025-09-17T19:02:01,Merino Wool,"Recusandae voluptatem qui sapiente non alias placeat aut.",LightThreads
0fb4ff6b-3b82-ae49-84bf-c2dc63d384ee,Svelte Lightweight Socks,19.07,Pink,XLL,False,2025-06-18T17:24:57,2025-07-23T14:41:24,Merino Wool,"Officiis sed facilis quas ratione ad fugiat dolor vero sunt voluptatem enim reprehenderit enim et vel qui.",CodeComfort
3b00d1d3-d8f6-a731-30db-4ec55f68aa80,Next.js Full-Stack Socks,19.78,Magenta,XSS,False,2025-03-03T03:11:51,2025-06-27T04:01:11,Compression Material,"Sunt aut aut tempore dolorem occaecati commodi tempora excepturi laboriosam maiores iste quam quibusdam ut exercitationem quia iste omnis.",LightThreads
24b5af54-e65c-c510-f43d-0a614700e9d5,Next.js Full-Stack Socks,17.76,White,XS,False,2025-03-24T18:16:46,2025-07-06T12:35:35,Compression Material,"Esse libero aut doloremque error delectus asperiores placeat debitis id et et et nisi quidem et doloremque provident consequatur.",CodeComfort
0547c56a-039c-50df-e229-540f96349e9b,Next.js Full-Stack Socks,18.51,Yellow,S,True,2023-12-04T19:00:57,2025-06-29T08:33:06,Cotton Blend,"Non quibusdam voluptatem eligendi maxime vel hic pariatur tempore distinctio quidem porro dolorem autem repellat iste odio rem suscipit tempora.",ResponsiveFit
0183b263-b294-fc0f-d560-f0c7cc772aad,Next.js Full-Stack Socks,15.31,Purple Blue,M,True,2024-08-01T22:29:18,2025-08-22T17:42:12,Merino Wool,"Minima consequatur voluptas nobis saepe reprehenderit voluptatem debitis quisquam veniam libero dignissimos saepe et harum.",VersionFeet
38ed2a61-36cf-cf9a-a845-03855c20ff4e,Next.js Full-Stack Socks,18.49,Magenta,L,True,2024-12-28T07:51:29,2025-07-09T03:18:31,Wool Blend,"Asperiores libero enim consequatur nobis tempora ut et ipsum mollitia maxime aut.",QualityThreads
9811f34c-c343-ce4c-9322-bc6191f9110a,Next.js Full-Stack Socks,31.98,Pink,XL,True,2024-07-14T22:24:18,2025-08-02T05:54:59,Wool Blend,"Et voluptatem numquam est perspiciatis culpa vel quis occaecati quia quis et similique et.",DataFeet
f209a312-ae4c-31ef-0c0b-ccec4566f62f,Next.js Full-Stack Socks,27.47,Navy Blue,XLL,True,2024-04-27T13:22:32,2025-09-07T01:50:05,Merino Wool,"Aut qui repellat neque tenetur hic qui et est molestiae blanditiis aliquid id.",VersionFeet
eaeee45d-c417-2c2f-3049-199dfda93de0,TypeScript Interface Socks,21.37,Red,XSS,True,2024-06-22T04:33:59,2025-07-13T09:00:16,Merino Wool,"Nostrum beatae harum exercitationem porro omnis repellendus aspernatur ut sit tempore magni nobis ab corporis.",TechThreads
13545912-4c2c-7f9b-4385-3c5d9c3ae4a6,TypeScript Interface Socks,31.17,Red Orange,XS,True,2024-12-04T02:48:34,2025-08-30T12:57:18,Cotton Blend,"Iure sed esse expedita iste inventore nemo dolore error eligendi iure et id.",TechThreads
1844d376-faa2-93c2-88f8-bc5e0574ecb2,TypeScript Interface Socks,15.35,Gray,S,True,2025-03-26T09:31:58,2025-07-08T05:53:37,Wool Blend,"Nemo aut autem necessitatibus et sint dolores est ipsam adipisci dolor expedita sint adipisci distinctio laboriosam et.",ResponsiveFit
8cd0354b-3cdc-850b-bad8-1b03ef00841b,TypeScript Interface Socks,20.10,Yellow,M,True,2025-06-05T17:08:04,2025-09-13T16:51:02,Compression Material,"Explicabo ut vitae eos sint veritatis error aut ea alias.",QualityThreads
